dataID,featureName,spo2Rmse,spo2Corr,spo2StdRatio,lowRecall,rSpO2Corr,rTrackingCorr,rSnr,rSnrDb,reliableRatio,meanBeatCount,meanBeatValidRatio,baseTimeOffset,spo2TimeOffset,prTimeOffset,totalSpo2Offset,windowCount
1004,beat30Raw,4.38872766125016,0.168719378285775,1.35650571981832,NaN,-0.168310121962793,0.168310121962793,0.170745967998597,-15.3529908594159,0.999925311823138,33.4163865860034,1,0,450,-250,450,13398
1004,beat30Fixed,4.39054554525294,0.171805455081836,1.34956233565635,NaN,-0.171805455081836,0.171805455081836,0.174398605792265,-15.1691398260445,0.956307416535962,33.4163865860034,1,0,450,-250,450,13398
1004,beat30Smoothed,4.38919964986074,0.185289373006245,1.34481785932966,NaN,-0.185289373006245,0.185289373006245,0.188554380232716,-14.4912674843343,0.956307416535962,33.4163865860034,1,0,450,-250,450,13398
1005,currentSpO2,1.1136870717231,0.429850859953792,0.44447997085708,0.73164861612515,-0.0741911128413414,0.0741911128413414,0.0739195232441884,-22.6248168566156,0.994465081723626,NaN,NaN,-1500,-750,-1850,-2250,26935
1005,beat30Raw,1.15538149561528,0.396262937624288,0.506791354031436,0.681107099879663,-0.399167931488347,0.399167931488347,0.435355634838674,-7.22311660127995,0.999591245215711,30.9804912489317,1,-1500,-1200,-1850,-2700,26935
1005,beat30Fixed,1.14384906171619,0.402046231025832,0.465600178474091,0.675090252707581,-0.402046231025831,0.402046231025831,0.439097560430151,-7.14877951546937,0.941696703950058,30.9804912489317,1,-1500,-1200,-1850,-2700,26935
1005,beat30Smoothed,1.12162954570384,0.439949410574019,0.459268044049849,0.747292418772563,-0.439949410574018,0.439949410574018,0.489909085531158,-6.19769012659257,0.941696703950058,30.9804912489317,1,-1500,-1200,-1850,-2700,26935
1006,currentSpO2,2.82127074612406,0.485870476696728,0.987127806575341,1,-0.174377527965133,0.174377527965133,0.187149935931661,-14.5562063444917,0.996199220099709,NaN,NaN,-1500,-800,-1950,-2300,20275
1006,beat30Raw,2.86256269465919,0.397947194845778,1.10057517960204,1,-0.436793045386531,0.436793045386531,0.485561899684296,-6.27510796279249,0.997876648066762,33.2662584563725,1,-1500,-1200,-1950,-2700,20275
1006,beat30Fixed,2.85772048748446,0.435220280397762,1.01782115168983,1,-0.435220280397764,0.435220280397764,0.483404063106175,-6.31379407165072,0.994074366697941,33.2662584563725,1,-1500,-1200,-1950,-2700,20275
1006,beat30Smoothed,2.85024076085882,0.461561092739911,1.01397058806849,1,-0.461561092739912,0.461561092739912,0.520298398418275,-5.67495021893016,0.994074366697941,33.2662584563725,1,-1500,-1200,-1950,-2700,20275
1007,currentSpO2,4.05232383450447,0.079249063821126,1.45082073670113,0.96875,-0.0246641104582939,0.0246641104582939,0.0267733645449307,-31.4459409726149,0.992924650105872,NaN,NaN,-1500,-850,-1700,-2350,19380
1007,beat30Raw,4.17328029894413,0.0458971123595621,1.55821653555423,1,-0.0808629249697812,0.0808629249697812,0.0811286023507487,-21.8165201159874,0.995918156453446,30.6357342151493,0.999947806224078,-1500,-1300,-1700,-2800,19380
1007,beat30Fixed,4.1794973525715,0.0807960376420965,1.49272558944315,1,-0.0807960376420967,0.0807960376420967,0.0810610541256047,-21.8237550590228,0.967241913816265,30.6357342151493,0.999947806224078,-1500,-1300,-1700,-2800,19380
1007,beat30Smoothed,4.17703968235919,0.0857838547861773,1.49271338974055,1,-0.0857838547861772,0.0857838547861772,0.0861012436887449,-21.2998115067554,0.967241913816265,30.6357342151493,0.999947806224078,-1500,-1300,-1700,-2800,19380
1008,currentSpO2,2.59781747644952,0.594692778208232,1.4092108768192,1,-0.31047203541093,0.31047203541093,0.344360323039138,-9.25973786897992,0.998535575417866,NaN,NaN,-1500,-450,-1550,-1950,19812
1008,beat30Raw,2.63247115217938,0.563231106896612,1.48087350311652,1,-0.569228781709667,0.569228781709667,0.692341523291764,-3.19359241455167,0.99949479640295,32.9423057492169,1,-1500,-900,-1550,-2400,19812
1008,beat30Fixed,2.6308355744853,0.569033227775091,1.46548067566051,1,-0.569033227775092,0.569033227775092,0.691989752401931,-3.19800673827083,0.995049004748914,32.9423057492169,1,-1500,-900,-1550,-2400,19812
1008,beat30Smoothed,2.62439147341458,0.590481096835738,1.46387101614538,1,-0.59048109683574,0.59048109683574,0.73165234091714,-2.71390467084532,0.995049004748914,32.9423057492169,1,-1500,-900,-1550,-2400,19812
1009,currentSpO2,2.83669667003818,0.559409087523039,0.573424985816257,0.143587477909619,-0.269173166945384,0.269173166945384,0.295824006212424,-10.5793317154675,0.998268433133331,NaN,NaN,-1500,-300,-1650,-1800,24839
1009,beat30Raw,2.83283696913181,0.521802990098335,0.584274504300951,0.146763498579097,-0.530548205977342,0.530548205977342,0.625901283985777,-4.06988315051689,0.999476313245247,27.46169029971,0.999950786872919,-1500,-750,-1650,-2250,24839
1009,beat30Fixed,2.82664917520282,0.530391069038229,0.577748646212074,0.14670034733186,-0.530391069038229,0.530391069038229,0.62564332794929,-4.07346365044436,0.995931356751531,27.46169029971,0.999950786872919,-1500,-750,-1650,-2250,24839
1009,beat30Smoothed,2.81651274487013,0.556843776592893,0.57572870303644,0.148594884748974,-0.556843776592893,0.556843776592893,0.670397562331792,-3.47335147072315,0.995931356751531,27.46169029971,0.999950786872919,-1500,-750,-1650,-2250,24839
1010,currentSpO2,1.5727489386789,0.877530882105061,0.973701042456623,0.902373788030759,-0.0104171473009404,0.0104171473009404,0.0104024989487095,-39.6572463885079,0.997711561382598,NaN,NaN,-1500,-350,-1550,-1850,20982
1010,beat30Raw,2.16017262207767,0.728024703754285,0.990614191072007,0.744567034436643,-0.728470488045737,0.728470488045737,1.06334075203808,0.53344916658661,0.999332284065436,31.1137024848572,0.999953171419912,-1500,-750,-1550,-2250,20982
1010,beat30Fixed,2.1445245804787,0.725831893250106,0.965442918074109,0.744232698094283,-0.725831893250107,0.725831893250107,1.05518433592265,0.466566710795567,0.820956741546239,31.1137024848572,0.999953171419912,-1500,-750,-1550,-2250,20982
1010,beat30Smoothed,1.52100776773475,0.877075849876425,0.961739134521342,0.899364760949515,-0.877075849876423,0.877075849876423,1.82590271629227,5.22955269394416,0.820956741546239,31.1137024848572,0.999953171419912,-1500,-750,-1550,-2250,20982
