dataID,featureName,spo2Rmse,spo2Corr,spo2StdRatio,lowRecall,rSpO2Corr,rTrackingCorr,rSnr,rSnrDb,reliableRatio,meanBeatCount,meanBeatValidRatio,baseTimeOffset,spo2TimeOffset,prTimeOffset,totalSpo2Offset,windowCount
1018,beat30Fixed,0.791301379470115,0.625337437554192,0.278125102810954,0.375,-0.643017043990933,0.643017043990933,0.839610206978331,-1.51844580847637,0.956987374836744,33.9877231171093,1,0,500,-100,500,11495
1018,beat30Smoothed,0.782993249894274,0.660222853288685,0.275914966053152,0.59375,-0.672937272796878,0.672937272796878,0.909744059181298,-0.821615435322687,0.956987374836744,33.9877231171093,1,0,500,-100,500,11495
1019,currentSpO2,1.28158629654583,0.270926207074547,0.832908388455298,0.41958041958042,-0.142329446762377,0.142329446762377,0.143793357849418,-16.8452234912977,0.999417249417249,NaN,NaN,0,-6000,0,-6000,6984
1019,beat30Raw,1.04748832033922,0.308007575995973,0.310958781788407,0.0769230769230769,-0.276240666578489,0.276240666578489,0.287424798214809,-10.8295152972267,1,32.3204189984216,1,0,750,0,750,6984
1019,beat30Fixed,1.03682339844481,0.337241612011903,0.297987045070565,0.0769230769230769,-0.311875773136103,0.311875773136103,0.328247826785956,-9.67596281081638,0.844740995838714,32.3204189984216,1,0,750,0,750,6984
1019,beat30Smoothed,1.03212001412829,0.351119009317715,0.297040197402935,0.0944055944055944,-0.325308612254621,0.325308612254621,0.344020614799892,-9.26831064708157,0.844740995838714,32.3204189984216,1,0,750,0,750,6984
1020,currentSpO2,2.14441794640394,0.662504646968259,1.1809280385081,0.958372310570627,0.00452181291375084,-0.00452181291375084,0.00482028070131368,-46.3385534116463,0.935007595898215,NaN,NaN,0,1150,0,1150,21087
1020,beat30Raw,2.07353639990007,0.518748751296725,0.748469534384683,0.739476145930776,-0.632878217039898,0.632878217039898,0.817406662665358,-1.75123653368726,0.950265755504935,29.9953967350038,1,0,750,0,750,21087
1020,beat30Fixed,1.87018992608687,0.64514406865288,0.53359968095235,0.740411599625818,-0.628968951626882,0.628968951626882,0.809035684060274,-1.84064645159403,0.58997722095672,29.9953967350038,1,0,750,0,750,21087
1020,beat30Smoothed,1.61848007136234,0.796141444174464,0.530866662002799,0.936389148737138,-0.787137250366911,0.787137250366911,1.2762086323259,2.11843355762884,0.58997722095672,29.9953967350038,1,0,750,0,750,21087
1021,currentSpO2,3.73564797378799,0.577331950469787,1.21775991627801,1,-0.194495258565548,0.194495258565548,0.198281754367214,-14.0543449435494,0.998976907337036,NaN,NaN,-1500,-500,-950,-2000,6852
1021,beat30Raw,2.01328337802842,0.506544691051828,0.87029709865757,1,-0.528499715545634,0.528499715545634,0.62254549858382,-4.11657805534973,0.998536299765808,30.8962236533958,0.99984885913099,-1500,-1000,-950,-2500,6852
1021,beat30Fixed,2.0076913741895,0.535070825851436,0.791094778836499,1,-0.530460267641346,0.530460267641346,0.625756913331445,-4.07188687258534,0.997072599531616,30.8962236533958,0.99984885913099,-1500,-1000,-950,-2500,6852
1021,beat30Smoothed,2.00125576115957,0.562476554730079,0.79038638890908,1,-0.558999434919714,0.558999434919714,0.674169059486799,-3.42462365992874,0.997072599531616,30.8962236533958,0.99984885913099,-1500,-1000,-950,-2500,6852
1022,currentSpO2,2.10451674185966,0.398916708845439,0.708219649664564,0.971014492753623,-0.00635664590389625,0.00635664590389625,0.00635677433411653,-43.9352641155391,0.996911156483954,NaN,NaN,-1500,-300,-1550,-1800,19107
1022,beat30Raw,1.45581757553878,0.327579946890451,0.33265565311101,0.561594202898551,-0.385653755558917,0.385653755558917,0.417987793728385,-7.57672801013609,0.999266746975331,32.1530403812916,1,-1500,-700,-1550,-2200,19107
1022,beat30Fixed,1.44974958253569,0.354970950413326,0.30387745052573,0.561594202898551,-0.388403253865742,0.388403253865742,0.421495036801903,-7.50415069847099,0.955271565495208,32.1530403812916,1,-1500,-700,-1550,-2200,19107
1022,beat30Smoothed,1.44072123880057,0.386798177711341,0.301894865794578,0.644927536231884,-0.417751173964627,0.417751173964627,0.459794064300251,-6.74873279088184,0.955271565495208,32.1530403812916,1,-1500,-700,-1550,-2200,19107
1023,currentSpO2,1.20153729952584,0.846367587170089,1.00663268179157,0.935104752171691,0.00447859889601957,-0.00447859889601957,0.00167794260414889,-55.5044579753638,0.953568089747585,NaN,NaN,-1500,-250,-1400,-1750,22468
1023,beat30Raw,1.86403603858279,0.558458471779694,0.6451483764304,0.676545733265202,-0.645131688656955,0.645131688656955,0.844334297371999,-1.46971138125658,0.986015854636145,31.9299011312016,0.999911348271945,-1500,-700,-1400,-2200,22468
1023,beat30Fixed,1.68439625586152,0.712924314315583,0.437310967440407,0.651507409299949,-0.692417809109345,0.692417809109345,0.959696350064861,-0.357323138200002,0.798343279593836,31.9299011312016,0.999911348271945,-1500,-700,-1400,-2200,22468
1023,beat30Smoothed,1.50655014252486,0.859495660538981,0.428954589694723,0.838017373530915,-0.838712640913505,0.838712640913505,1.5401254318043,3.7511218468869,0.798343279593836,31.9299011312016,0.999911348271945,-1500,-700,-1400,-2200,22468
1024,currentSpO2,2.65663737145267,0.282704560579339,0.96138452721391,0.151123010560762,-0.0937282566739018,0.0937282566739018,0.0941426899909251,-20.5242679303346,0.999920499264618,NaN,NaN,-1500,-500,-1800,-2000,25167
1024,beat30Raw,2.1326198542243,0.250950621011878,0.385171409542519,0.122415588279042,-0.265966727319469,0.265966727319469,0.275904186547736,-11.1848341904319,0.999483060283124,28.7915540003181,1,-1500,-950,-1800,-2450,25167
1024,beat30Fixed,2.12888507973564,0.253163881968315,0.376209309982562,0.122415588279042,-0.266517308368967,0.266517308368967,0.276518962604009,-11.1655016219486,0.993160489899793,28.7915540003181,1,-1500,-950,-1800,-2450,25167
1024,beat30Smoothed,2.11930210557163,0.280813922897457,0.375742051739248,0.125390450691655,-0.296043497356828,0.296043497356828,0.309936571773517,-10.1745435005566,0.993160489899793,28.7915540003181,1,-1500,-950,-1800,-2450,25167
1025,currentSpO2,1.68247908282765,0.211869379075243,0.566396443080251,0.180892717306186,-0.0446410816726645,0.0446410816726645,0.0442980420356022,-27.0723093815999,0.995508029893465,NaN,NaN,-1500,-600,-1600,-2100,25168
